lich_su_id,user_id,book_id,ngay_bat_dau,ngay_ket_thuc,rating_user,review_text,trang_thai,phan_tram_hoan_thanh,sentiment,reading_id,so_trang_doc,thoi_gian_doc_phut,ten_sach,tac_gia,the_loai,so_trang,loai_sach,rating_book,nam_xuat_ban,quoc_gia,gia_sach,price_range,rating_level,ho_ten,email,gioi_tinh,ngay_sinh,thanh_pho,ngay_dang_ky,diem_danh_gia_trung_binh,so_luong_sach_da_mua_x,tuoi,age_group,so_luong_sach_da_mua_y,so_luong_sach_da_mua
2776.0,290,1,2025-09-10 00:00:00,2025-09-19,3.0,Ổn,Chưa bắt đầu,6.0,Positive,5432.0,24.0,45.0,Đắc Nhân Tâm,Dale Carnegie,Business,408,Truyện chữ,4.0,2020,USA,288000,High,Good,Phan Cường,phancuong85@gmail.com,Nữ,1998-11-04 00:00:00,Đà Nẵng,2024-11-21,3.4,9.0,28.0,25-35,15.0,15.0
2777.0,290,65,2025-07-20 00:00:00,2025-08-16,3.0,Ổn,Đã đọc xong,100.0,Neutral,5433.0,255.0,736.0,Bỉ Vỏ,Gustave Flaubert,Fantasy,255,Truyện chữ,3.9,2018,France,80000,Low,Average,Phan Cường,phancuong85@gmail.com,Nữ,1998-11-04 00:00:00,Đà Nẵng,2024-11-21,3.4,9.0,28.0,25-35,15.0,15.0
2778.0,290,34,2025-07-21 00:00:00,2025-07-30,1.0,Không như kỳ vọng,Chưa bắt đầu,8.0,Negative,5434.0,66.0,188.0,Outliers,Nam Cao,Literature,827,Truyện chữ,4.4,2010,Vietnam,141000,Medium,Good,Phan Cường,phancuong85@gmail.com,Nữ,1998-11-04 00:00:00,Đà Nẵng,2024-11-21,3.4,9.0,28.0,25-35,15.0,15.0
2779.0,290,93,2025-11-27 00:00:00,2025-12-24,3.0,Có vài điểm hay,Đã đọc xong,97.0,Positive,5435.0,523.0,1392.0,Toyota Way,Stephen King,Manga,540,Truyện tranh,3.9,2022,Japan,108000,Low,Average,Phan Cường,phancuong85@gmail.com,Nữ,1998-11-04 00:00:00,Đà Nẵng,2024-11-21,3.4,9.0,28.0,25-35,15.0,15.0
2780.0,290,87,2025-10-26 00:00:00,2025-11-17,2.0,Hơi chán,Đang đọc,63.0,Negative,5436.0,469.0,1032.0,Ngàn Mặt Trời Rực Rỡ,George Orwell,Self-help,746,Truyện tranh,4.9,2021,UK,230000,Medium,Excellent,Phan Cường,phancuong85@gmail.com,Nữ,1998-11-04 00:00:00,Đà Nẵng,2024-11-21,3.4,9.0,28.0,25-35,15.0,15.0
2781.0,290,13,2025-04-21 00:00:00,2025-04-30,4.0,Nội dung sâu sắc,Chưa bắt đầu,5.0,Positive,5437.0,23.0,52.0,Foundation,Dan Brown,Romance,464,Truyện chữ,4.6,2015,UK,217000,Medium,Excellent,Phan Cường,phancuong85@gmail.com,Nữ,1998-11-04 00:00:00,Đà Nẵng,2024-11-21,3.4,9.0,28.0,25-35,15.0,15.0
2782.0,290,68,2025-03-24 00:00:00,2025-04-06,4.0,Rất hay,Chưa bắt đầu,2.0,Positive,5438.0,4.0,8.0,Bitcoin & Blockchain,Gustave Flaubert,Fantasy,205,Truyện chữ,4.7,2015,France,328000,High,Excellent,Phan Cường,phancuong85@gmail.com,Nữ,1998-11-04 00:00:00,Đà Nẵng,2024-11-21,3.4,9.0,28.0,25-35,15.0,15.0
2783.0,290,77,2025-04-09 00:00:00,2025-04-29,4.0,Hay hơn mong đợi,Đang đọc,67.0,Positive,5439.0,464.0,830.0,Mật Mã Da Vinci,George Orwell,Self-help,693,Truyện tranh,3.3,2024,UK,333000,High,Low,Phan Cường,phancuong85@gmail.com,Nữ,1998-11-04 00:00:00,Đà Nẵng,2024-11-21,3.4,9.0,28.0,25-35,15.0,15.0
2784.0,290,41,2025-08-28 00:00:00,2025-09-07,3.0,Ổn,Chưa bắt đầu,4.0,Neutral,5440.0,12.0,21.0,Kỹ Năng Giao Tiếp,Haruki Murakami,Romance,314,Truyện chữ,4.2,2024,Japan,332000,High,Good,Phan Cường,phancuong85@gmail.com,Nữ,1998-11-04 00:00:00,Đà Nẵng,2024-11-21,3.4,9.0,28.0,25-35,15.0,15.0
2785.0,290,75,2025-04-25 00:00:00,2025-05-03,4.0,Nội dung sâu sắc,Đã đọc xong,96.0,Positive,5441.0,766.0,1615.0,Fullmetal Alchemist,J.K. Rowling,History,798,Truyện tranh,4.3,2022,UK,320000,High,Good,Phan Cường,phancuong85@gmail.com,Nữ,1998-11-04 00:00:00,Đà Nẵng,2024-11-21,3.4,9.0,28.0,25-35,15.0,15.0
2786.0,290,95,2025-01-30 00:00:00,2025-02-19,3.0,Có vài điểm hay,Đã đọc xong,97.0,Negative,5442.0,774.0,1979.0,Radical Candor,Alexandre Dumas,History,798,Truyện tranh,4.5,2015,France,183000,Medium,Excellent,Phan Cường,phancuong85@gmail.com,Nữ,1998-11-04 00:00:00,Đà Nẵng,2024-11-21,3.4,9.0,28.0,25-35,15.0,15.0
2787.0,290,43,2025-06-10 00:00:00,2025-06-24,3.0,Có vài điểm hay,Đang đọc,41.0,Positive,5443.0,302.0,888.0,Tư Duy Nhanh Chậm,Ngô Tất Tố,Manga,737,Truyện tranh,4.4,2012,Japan,348000,High,Good,Phan Cường,phancuong85@gmail.com,Nữ,1998-11-04 00:00:00,Đà Nẵng,2024-11-21,3.4,9.0,28.0,25-35,15.0,15.0
2788.0,290,39,2025-02-10 00:00:00,2025-02-19,1.0,Không hay lắm,Đang đọc,66.0,Negative,5444.0,289.0,667.0,Wuthering Heights,Natsume Soseki,Literature,439,Truyện chữ,4.6,2017,UK,185000,Medium,Excellent,Phan Cường,phancuong85@gmail.com,Nữ,1998-11-04 00:00:00,Đà Nẵng,2024-11-21,3.4,9.0,28.0,25-35,15.0,15.0
2789.0,290,31,2025-05-10 00:00:00,2025-06-06,4.0,Nội dung sâu sắc,Đã đọc xong,95.0,Positive,5445.0,363.0,942.0,Lịch Sử Loài Người,Natsume Soseki,Classic,383,Truyện chữ,4.5,2012,Japan,91000,Low,Excellent,Phan Cường,phancuong85@gmail.com,Nữ,1998-11-04 00:00:00,Đà Nẵng,2024-11-21,3.4,9.0,28.0,25-35,15.0,15.0
2790.0,291,79,2025-09-22 00:00:00,2025-10-07,3.0,Đọc được,Đã đọc xong,100.0,Neutral,5446.0,546.0,1151.0,Điểm Hẹn,Ernest Hemingway,Literature,546,Truyện tranh,4.3,2024,USA,344000,High,Good,Đinh Khoa,đinhkhoa13@gmail.com,Nam,2000-05-13 00:00:00,HCM,2023-10-25,3.5,49.0,26.0,25-35,15.0,15.0
2791.0,291,14,2025-07-21 00:00:00,2025-08-04,3.0,Đọc được,Chưa bắt đầu,5.0,Neutral,5447.0,37.0,93.0,Dune,Frank Herbert,History,749,Truyện chữ,4.0,2011,USA,108000,Low,Good,Đinh Khoa,đinhkhoa13@gmail.com,Nam,2000-05-13 00:00:00,HCM,2023-10-25,3.5,49.0,26.0,25-35,15.0,15.0
2792.0,291,31,2023-10-25 00:00:00,2023-10-30,2.0,Bình thường,Bỏ dở,16.0,Negative,5448.0,61.0,163.0,Lịch Sử Loài Người,Natsume Soseki,Classic,383,Truyện chữ,4.5,2012,Japan,91000,Low,Excellent,Đinh Khoa,đinhkhoa13@gmail.com,Nam,2000-05-13 00:00:00,HCM,2023-10-25,3.5,49.0,26.0,25-35,15.0,15.0
2793.0,291,13,2025-05-26 00:00:00,2025-06-09,1.0,Nội dung yếu,Chưa bắt đầu,0.0,Negative,5449.0,0.0,0.0,Foundation,Dan Brown,Romance,464,Truyện chữ,4.6,2015,UK,217000,Medium,Excellent,Đinh Khoa,đinhkhoa13@gmail.com,Nam,2000-05-13 00:00:00,HCM,2023-10-25,3.5,49.0,26.0,25-35,15.0,15.0
2794.0,291,11,2025-12-10 00:00:00,2025-12-31,1.0,Bình thường,Bỏ dở,8.0,Negative,5450.0,36.0,59.0,Harry Potter,J.K. Rowling,Business,450,Truyện chữ,4.0,2021,UK,176000,Medium,Good,Đinh Khoa,đinhkhoa13@gmail.com,Nam,2000-05-13 00:00:00,HCM,2023-10-25,3.5,49.0,26.0,25-35,15.0,15.0
2795.0,291,62,2024-05-31 00:00:00,2024-06-30,2.0,Ổn áp,Bỏ dở,16.0,Negative,5451.0,107.0,231.0,Tắt Đèn,J.K. Rowling,Manga,669,Truyện tranh,3.6,2020,Japan,291000,High,Average,Đinh Khoa,đinhkhoa13@gmail.com,Nam,2000-05-13 00:00:00,HCM,2023-10-25,3.5,49.0,26.0,25-35,15.0,15.0
2796.0,291,67,2025-07-18 00:00:00,2025-07-31,3.0,Đọc được,Đã đọc xong,97.0,Negative,5452.0,703.0,1861.0,Đầu Tư Chứng Khoán,Stephen King,Fantasy,725,Truyện chữ,4.4,2017,USA,270000,High,Good,Đinh Khoa,đinhkhoa13@gmail.com,Nam,2000-05-13 00:00:00,HCM,2023-10-25,3.5,49.0,26.0,25-35,15.0,15.0
2797.0,291,52,2025-10-15 00:00:00,2025-10-24,5.0,Rất hay,Chưa bắt đầu,7.0,Positive,5453.0,19.0,55.0,Tình Yêu Thời Thổ Tả,Osamu Dazai,Classic,285,Truyện tranh,4.5,2023,Japan,134000,Medium,Excellent,Đinh Khoa,đinhkhoa13@gmail.com,Nam,2000-05-13 00:00:00,HCM,2023-10-25,3.5,49.0,26.0,25-35,15.0,15.0
2798.0,291,90,2025-10-19 00:00:00,2025-11-14,1.0,Không như kỳ vọng,Đang đọc,43.0,Negative,5454.0,365.0,912.0,Bầu Trời,Mark Twain,Self-help,849,Truyện chữ,3.5,2010,USA,187000,Medium,Average,Đinh Khoa,đinhkhoa13@gmail.com,Nam,2000-05-13 00:00:00,HCM,2023-10-25,3.5,49.0,26.0,25-35,15.0,15.0
2799.0,291,3,2023-12-31 00:00:00,2024-01-04,4.0,Tuyệt vời,Đã đọc xong,98.0,Positive,5455.0,445.0,1314.0,Sapiens,Yuval Noah Harari,Manga,455,Truyện tranh,4.4,2017,Israel,256000,High,Good,Đinh Khoa,đinhkhoa13@gmail.com,Nam,2000-05-13 00:00:00,HCM,2023-10-25,3.5,49.0,26.0,25-35,15.0,15.0
2800.0,291,20,2025-12-24 00:00:00,2025-12-31,5.0,Đáng đọc,Đã đọc xong,100.0,Positive,5456.0,796.0,1197.0,Đất Rừng Phương Nam,Tô Hoài,Self-help,796,Truyện chữ,3.8,2010,Vietnam,317000,High,Average,Đinh Khoa,đinhkhoa13@gmail.com,Nam,2000-05-13 00:00:00,HCM,2023-10-25,3.5,49.0,26.0,25-35,15.0,15.0
2801.0,291,44,2024-10-15 00:00:00,2024-10-22,4.0,Rất hay,Chưa bắt đầu,3.0,Positive,5457.0,6.0,13.0,Sức Mạnh Hiện Tại,Ernest Hemingway,Business,226,Truyện tranh,4.5,2024,USA,201000,Medium,Excellent,Đinh Khoa,đinhkhoa13@gmail.com,Nam,2000-05-13 00:00:00,HCM,2023-10-25,3.5,49.0,26.0,25-35,15.0,15.0
2802.0,291,39,2025-10-09 00:00:00,2025-11-05,5.0,Đáng đọc,Đã đọc xong,95.0,Positive,5458.0,417.0,1223.0,Wuthering Heights,Natsume Soseki,Literature,439,Truyện chữ,4.6,2017,UK,185000,Medium,Excellent,Đinh Khoa,đinhkhoa13@gmail.com,Nam,2000-05-13 00:00:00,HCM,2023-10-25,3.5,49.0,26.0,25-35,15.0,15.0
2803.0,291,93,2025-08-24 00:00:00,2025-09-06,2.0,Bình thường,Chưa bắt đầu,9.0,Negative,5459.0,48.0,96.0,Toyota Way,Stephen King,Manga,540,Truyện tranh,3.9,2022,Japan,108000,Low,Average,Đinh Khoa,đinhkhoa13@gmail.com,Nam,2000-05-13 00:00:00,HCM,2023-10-25,3.5,49.0,26.0,25-35,15.0,15.0
2804.0,291,59,2025-12-01 00:00:00,2025-12-11,5.0,Recommend cho mọi người,Chưa bắt đầu,10.0,Positive,5460.0,30.0,51.0,Make Your Bed,Tô Hoài,Business,302,Truyện tranh,4.8,2019,Vietnam,86000,Low,Excellent,Đinh Khoa,đinhkhoa13@gmail.com,Nam,2000-05-13 00:00:00,HCM,2023-10-25,3.5,49.0,26.0,25-35,15.0,15.0
2805.0,292,56,2025-03-19 00:00:00,2025-04-09,1.0,Hơi khó đọc,Chưa bắt đầu,0.0,Negative,5461.0,0.0,0.0,The Power of Habit,Victor Hugo,Fantasy,214,Truyện chữ,4.4,2010,France,197000,Medium,Good,Hoàng Tâm,hoangtam64@gmail.com,Nam,1993-05-21 00:00:00,HCM,2023-11-07,3.7,16.0,33.0,25-35,5.0,5.0
2806.0,292,10,2025-05-20 00:00:00,2025-05-24,5.0,Hay hơn mong đợi,Đã đọc xong,98.0,Positive,5462.0,655.0,1240.0,Conan,Gosho Aoyama,Business,669,Truyện chữ,4.7,2023,Japan,175000,Medium,Excellent,Hoàng Tâm,hoangtam64@gmail.com,Nam,1993-05-21 00:00:00,HCM,2023-11-07,3.7,16.0,33.0,25-35,5.0,5.0
2807.0,292,5,2025-10-19 00:00:00,2025-10-29,3.0,Tạm ổn,Chưa bắt đầu,8.0,Neutral,5463.0,27.0,69.0,Think and Grow Rich,Napoleon Hill,Business,342,Truyện chữ,4.1,2013,USA,292000,High,Good,Hoàng Tâm,hoangtam64@gmail.com,Nam,1993-05-21 00:00:00,HCM,2023-11-07,3.7,16.0,33.0,25-35,5.0,5.0
2808.0,292,8,2024-06-17 00:00:00,2024-07-11,4.0,Recommend cho mọi người,Đã đọc xong,97.0,Positive,5464.0,724.0,2022.0,Naruto,Masashi Kishimoto,Classic,747,Truyện tranh,5.0,2023,Japan,260000,High,Excellent,Hoàng Tâm,hoangtam64@gmail.com,Nam,1993-05-21 00:00:00,HCM,2023-11-07,3.7,16.0,33.0,25-35,5.0,5.0
2809.0,292,59,2023-11-28 00:00:00,2023-12-01,4.0,Cực kỳ cuốn hút,Đã đọc xong,98.0,Positive,5465.0,295.0,590.0,Make Your Bed,Tô Hoài,Business,302,Truyện tranh,4.8,2019,Vietnam,86000,Low,Excellent,Hoàng Tâm,hoangtam64@gmail.com,Nam,1993-05-21 00:00:00,HCM,2023-11-07,3.7,16.0,33.0,25-35,5.0,5.0
2810.0,293,31,2025-11-12 00:00:00,2025-12-11,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,98.0,Positive,5466.0,375.0,738.0,Lịch Sử Loài Người,Natsume Soseki,Classic,383,Truyện chữ,4.5,2012,Japan,91000,Low,Excellent,Trần Oanh,tranoanh25@gmail.com,Nữ,1986-03-13 00:00:00,Cần Thơ,2025-09-29,4.4,46.0,40.0,35+,3.0,3.0
2811.0,293,24,2025-10-15 00:00:00,2025-10-30,5.0,Nội dung sâu sắc,Đã đọc xong,95.0,Positive,5467.0,853.0,1514.0,Good to Great,Mark Twain,Classic,898,Truyện chữ,4.9,2024,USA,180000,Medium,Excellent,Trần Oanh,tranoanh25@gmail.com,Nữ,1986-03-13 00:00:00,Cần Thơ,2025-09-29,4.4,46.0,40.0,35+,3.0,3.0
2812.0,293,87,2025-10-06 00:00:00,2025-10-29,5.0,Cực kỳ cuốn hút,Đã đọc xong,99.0,Positive,5468.0,738.0,1349.0,Ngàn Mặt Trời Rực Rỡ,George Orwell,Self-help,746,Truyện tranh,4.9,2021,UK,230000,Medium,Excellent,Trần Oanh,tranoanh25@gmail.com,Nữ,1986-03-13 00:00:00,Cần Thơ,2025-09-29,4.4,46.0,40.0,35+,3.0,3.0
2813.0,294,45,2025-11-16 00:00:00,2025-12-07,5.0,Rất hay,Đã đọc xong,98.0,Positive,5469.0,604.0,1228.0,Mindset,Tô Hoài,Business,617,Truyện chữ,3.7,2010,Vietnam,172000,Medium,Average,Trần Thu,tranthu20@gmail.com,Nữ,1994-06-20 00:00:00,Hà Nội,2025-11-14,3.4,9.0,32.0,25-35,6.0,6.0
2814.0,294,48,2025-11-14 00:00:00,2025-12-07,3.0,Ổn,Bỏ dở,39.0,Negative,5470.0,113.0,212.0,Những Người Khốn Khổ,Ernest Hemingway,Business,291,Truyện tranh,4.4,2015,USA,309000,High,Good,Trần Thu,tranthu20@gmail.com,Nữ,1994-06-20 00:00:00,Hà Nội,2025-11-14,3.4,9.0,32.0,25-35,6.0,6.0
2815.0,294,15,2025-11-14 00:00:00,2025-11-21,1.0,Hơi khó đọc,Chưa bắt đầu,1.0,Negative,5471.0,7.0,14.0,1984,George Orwell,Self-help,799,Truyện tranh,4.2,2019,UK,328000,High,Good,Trần Thu,tranthu20@gmail.com,Nữ,1994-06-20 00:00:00,Hà Nội,2025-11-14,3.4,9.0,32.0,25-35,6.0,6.0
2816.0,294,10,2025-11-28 00:00:00,2025-12-26,4.0,Recommend cho mọi người,Đã đọc xong,95.0,Positive,5472.0,635.0,1864.0,Conan,Gosho Aoyama,Business,669,Truyện chữ,4.7,2023,Japan,175000,Medium,Excellent,Trần Thu,tranthu20@gmail.com,Nữ,1994-06-20 00:00:00,Hà Nội,2025-11-14,3.4,9.0,32.0,25-35,6.0,6.0
2817.0,294,2,2025-12-13 00:00:00,2025-12-26,3.0,Đáng tham khảo,Bỏ dở,41.0,Neutral,5473.0,306.0,607.0,Nhà Giả Kim,Paulo Coelho,Literature,748,Truyện chữ,3.2,2020,Brazil,228000,Medium,Low,Trần Thu,tranthu20@gmail.com,Nữ,1994-06-20 00:00:00,Hà Nội,2025-11-14,3.4,9.0,32.0,25-35,6.0,6.0
2818.0,294,100,2025-12-20 00:00:00,2025-12-31,5.0,Đọc một lần là nhớ mãi,Đã đọc xong,96.0,Positive,5474.0,294.0,578.0,Cô Đơn Trên Đại Dương,Victor Hugo,Self-help,307,Truyện chữ,4.3,2022,France,238000,Medium,Good,Trần Thu,tranthu20@gmail.com,Nữ,1994-06-20 00:00:00,Hà Nội,2025-11-14,3.4,9.0,32.0,25-35,6.0,6.0
2819.0,295,7,2022-11-27 00:00:00,2022-12-22,4.0,Cực kỳ cuốn hút,Đã đọc xong,97.0,Positive,5475.0,438.0,708.0,One Piece,Eiichiro Oda,History,452,Truyện chữ,4.8,2016,Japan,99000,Low,Excellent,Đặng Việt,đangviet83@gmail.com,Nữ,2000-07-23 00:00:00,HCM,2022-11-10,4.1,31.0,26.0,25-35,6.0,6.0
2820.0,295,35,2025-06-13 00:00:00,2025-06-30,2.0,Không hay lắm,Chưa bắt đầu,9.0,Negative,5476.0,51.0,145.0,Tipping Point,Dan Brown,Business,576,Truyện chữ,3.9,2018,USA,329000,High,Average,Đặng Việt,đangviet83@gmail.com,Nữ,2000-07-23 00:00:00,HCM,2022-11-10,4.1,31.0,26.0,25-35,6.0,6.0
2821.0,295,36,2023-07-02 00:00:00,2023-07-07,2.0,Không hay lắm,Chưa bắt đầu,2.0,Negative,5477.0,17.0,30.0,Romeo and Juliet,Nam Cao,Romance,868,Truyện chữ,3.6,2020,Vietnam,238000,Medium,Average,Đặng Việt,đangviet83@gmail.com,Nữ,2000-07-23 00:00:00,HCM,2022-11-10,4.1,31.0,26.0,25-35,6.0,6.0
2822.0,295,61,2025-04-11 00:00:00,2025-05-06,5.0,Cực kỳ cuốn hút,Chưa bắt đầu,1.0,Positive,5478.0,2.0,3.0,Dế Mèn Phiêu Lưu Ký,Tô Hoài,Business,226,Truyện chữ,3.8,2015,Vietnam,106000,Low,Average,Đặng Việt,đangviet83@gmail.com,Nữ,2000-07-23 00:00:00,HCM,2022-11-10,4.1,31.0,26.0,25-35,6.0,6.0
2823.0,295,93,2025-10-19 00:00:00,2025-11-16,5.0,Rất hay,Đã đọc xong,99.0,Positive,5479.0,534.0,1350.0,Toyota Way,Stephen King,Manga,540,Truyện tranh,3.9,2022,Japan,108000,Low,Average,Đặng Việt,đangviet83@gmail.com,Nữ,2000-07-23 00:00:00,HCM,2022-11-10,4.1,31.0,26.0,25-35,6.0,6.0
2824.0,295,27,2023-05-22 00:00:00,2023-06-07,4.0,Tuyệt vời,Đã đọc xong,95.0,Positive,5480.0,714.0,1644.0,Agatha Christie Collection,Nam Cao,Fantasy,752,Truyện chữ,3.5,2023,Vietnam,236000,Medium,Average,Đặng Việt,đangviet83@gmail.com,Nữ,2000-07-23 00:00:00,HCM,2022-11-10,4.1,31.0,26.0,25-35,6.0,6.0
2825.0,296,77,2025-12-26 00:00:00,2025-12-31,1.0,Hơi chán,Bỏ dở,35.0,Negative,5481.0,242.0,501.0,Mật Mã Da Vinci,George Orwell,Self-help,693,Truyện tranh,3.3,2024,UK,333000,High,Low,Lý Huy,lyhuy57@gmail.com,Nam,2002-11-25 00:00:00,Hà Nội,2025-09-22,4.2,6.0,24.0,18-25,6.0,6.0
2826.0,296,11,2025-11-27 00:00:00,2025-12-01,1.0,Không phù hợp với mình,Bỏ dở,26.0,Negative,5482.0,117.0,269.0,Harry Potter,J.K. Rowling,Business,450,Truyện chữ,4.0,2021,UK,176000,Medium,Good,Lý Huy,lyhuy57@gmail.com,Nam,2002-11-25 00:00:00,Hà Nội,2025-09-22,4.2,6.0,24.0,18-25,6.0,6.0
2827.0,296,100,2025-12-20 00:00:00,2025-12-31,5.0,Đọc một lần là nhớ mãi,Chưa bắt đầu,1.0,Positive,5483.0,3.0,7.0,Cô Đơn Trên Đại Dương,Victor Hugo,Self-help,307,Truyện chữ,4.3,2022,France,238000,Medium,Good,Lý Huy,lyhuy57@gmail.com,Nam,2002-11-25 00:00:00,Hà Nội,2025-09-22,4.2,6.0,24.0,18-25,6.0,6.0
2828.0,296,82,2025-10-11 00:00:00,2025-10-30,2.0,Ổn áp,Chưa bắt đầu,7.0,Negative,5484.0,40.0,79.0,Sprint,Victor Hugo,Psychology,572,Truyện tranh,4.5,2021,France,237000,Medium,Excellent,Lý Huy,lyhuy57@gmail.com,Nam,2002-11-25 00:00:00,Hà Nội,2025-09-22,4.2,6.0,24.0,18-25,6.0,6.0
2829.0,296,45,2025-10-31 00:00:00,2025-11-30,5.0,Cực kỳ cuốn hút,Đã đọc xong,95.0,Positive,5485.0,586.0,1026.0,Mindset,Tô Hoài,Business,617,Truyện chữ,3.7,2010,Vietnam,172000,Medium,Average,Lý Huy,lyhuy57@gmail.com,Nam,2002-11-25 00:00:00,Hà Nội,2025-09-22,4.2,6.0,24.0,18-25,6.0,6.0
2830.0,296,79,2025-12-27 00:00:00,2025-12-31,3.0,Ổn,Đã đọc xong,95.0,Positive,5486.0,518.0,1005.0,Điểm Hẹn,Ernest Hemingway,Literature,546,Truyện tranh,4.3,2024,USA,344000,High,Good,Lý Huy,lyhuy57@gmail.com,Nam,2002-11-25 00:00:00,Hà Nội,2025-09-22,4.2,6.0,24.0,18-25,6.0,6.0
2831.0,297,88,2024-11-18 00:00:00,2024-12-12,3.0,Có vài điểm hay,Chưa bắt đầu,0.0,Positive,5487.0,0.0,0.0,Và Núi Vang Vọng,J.K. Rowling,Self-help,582,Truyện chữ,4.1,2010,UK,156000,Medium,Good,Bùi Uyên,buiuyen36@gmail.com,Nữ,2001-02-19 00:00:00,Cần Thơ,2024-07-03,3.2,36.0,25.0,18-25,2.0,2.0
2832.0,297,36,2025-04-14 00:00:00,2025-05-07,5.0,Đáng đọc,Đã đọc xong,96.0,Positive,5488.0,833.0,1332.0,Romeo and Juliet,Nam Cao,Romance,868,Truyện chữ,3.6,2020,Vietnam,238000,Medium,Average,Bùi Uyên,buiuyen36@gmail.com,Nữ,2001-02-19 00:00:00,Cần Thơ,2024-07-03,3.2,36.0,25.0,18-25,2.0,2.0
2833.0,298,78,2023-03-17 00:00:00,2023-03-24,5.0,Nội dung sâu sắc,Đã đọc xong,96.0,Positive,5489.0,643.0,1868.0,Thiên Thần Và Ác Quỷ,Haruki Murakami,History,670,Truyện chữ,4.4,2012,Japan,134000,Medium,Good,Đỗ Sơn,đoson90@gmail.com,Nam,2001-03-11 00:00:00,HCM,2023-02-19,4.7,29.0,25.0,18-25,8.0,8.0
2834.0,298,82,2023-12-21 00:00:00,2023-12-31,4.0,Hay hơn mong đợi,Chưa bắt đầu,2.0,Positive,5490.0,11.0,22.0,Sprint,Victor Hugo,Psychology,572,Truyện tranh,4.5,2021,France,237000,Medium,Excellent,Đỗ Sơn,đoson90@gmail.com,Nam,2001-03-11 00:00:00,HCM,2023-02-19,4.7,29.0,25.0,18-25,8.0,8.0
2835.0,298,95,2023-11-06 00:00:00,2023-12-01,3.0,Tạm ổn,Chưa bắt đầu,3.0,Neutral,5491.0,23.0,35.0,Radical Candor,Alexandre Dumas,History,798,Truyện tranh,4.5,2015,France,183000,Medium,Excellent,Đỗ Sơn,đoson90@gmail.com,Nam,2001-03-11 00:00:00,HCM,2023-02-19,4.7,29.0,25.0,18-25,8.0,8.0
2836.0,298,28,2023-11-13 00:00:00,2023-12-02,5.0,Đọc một lần là nhớ mãi,Đã đọc xong,97.0,Positive,5492.0,433.0,814.0,Gone Girl,Alexandre Dumas,Manga,447,Truyện tranh,4.0,2018,Japan,257000,High,Good,Đỗ Sơn,đoson90@gmail.com,Nam,2001-03-11 00:00:00,HCM,2023-02-19,4.7,29.0,25.0,18-25,8.0,8.0
2837.0,298,94,2024-03-28 00:00:00,2024-03-31,2.0,Không như kỳ vọng,Bỏ dở,8.0,Negative,5493.0,13.0,37.0,Measure What Matters,Agatha Christie,Fantasy,163,Truyện tranh,3.7,2019,UK,198000,Medium,Average,Đỗ Sơn,đoson90@gmail.com,Nam,2001-03-11 00:00:00,HCM,2023-02-19,4.7,29.0,25.0,18-25,8.0,8.0
2838.0,298,2,2025-08-08 00:00:00,2025-08-25,5.0,Đáng đọc,Đang đọc,45.0,Positive,5494.0,336.0,811.0,Nhà Giả Kim,Paulo Coelho,Literature,748,Truyện chữ,3.2,2020,Brazil,228000,Medium,Low,Đỗ Sơn,đoson90@gmail.com,Nam,2001-03-11 00:00:00,HCM,2023-02-19,4.7,29.0,25.0,18-25,8.0,8.0
2839.0,298,91,2024-05-23 00:00:00,2024-05-30,1.0,Nội dung yếu,Bỏ dở,48.0,Negative,5495.0,337.0,1006.0,Thinking in Systems,Nam Cao,Self-help,704,Truyện chữ,3.8,2017,Vietnam,198000,Medium,Average,Đỗ Sơn,đoson90@gmail.com,Nam,2001-03-11 00:00:00,HCM,2023-02-19,4.7,29.0,25.0,18-25,8.0,8.0
2840.0,298,19,2023-08-21 00:00:00,2023-09-06,3.0,Đáng tham khảo,Bỏ dở,48.0,Positive,5496.0,227.0,442.0,Chí Phèo,Nam Cao,Psychology,473,Truyện tranh,3.5,2011,Vietnam,254000,High,Average,Đỗ Sơn,đoson90@gmail.com,Nam,2001-03-11 00:00:00,HCM,2023-02-19,4.7,29.0,25.0,18-25,8.0,8.0
2841.0,299,7,2025-11-02 00:00:00,2025-11-24,4.0,Đáng đọc,Đã đọc xong,96.0,Positive,5497.0,433.0,1170.0,One Piece,Eiichiro Oda,History,452,Truyện chữ,4.8,2016,Japan,99000,Low,Excellent,Phạm Uyên,phamuyen21@gmail.com,Nữ,1988-02-17 00:00:00,Đà Nẵng,2025-10-25,3.9,4.0,38.0,35+,13.0,13.0
2842.0,299,23,2025-11-19 00:00:00,2025-11-25,5.0,Rất hay,Đang đọc,20.0,Positive,5498.0,117.0,239.0,Zero to One,Victor Hugo,Romance,589,Truyện chữ,3.9,2010,France,185000,Medium,Average,Phạm Uyên,phamuyen21@gmail.com,Nữ,1988-02-17 00:00:00,Đà Nẵng,2025-10-25,3.9,4.0,38.0,35+,13.0,13.0
2843.0,299,79,2025-12-11 00:00:00,2025-12-31,4.0,Hay hơn mong đợi,Đang đọc,78.0,Positive,5499.0,425.0,1245.0,Điểm Hẹn,Ernest Hemingway,Literature,546,Truyện tranh,4.3,2024,USA,344000,High,Good,Phạm Uyên,phamuyen21@gmail.com,Nữ,1988-02-17 00:00:00,Đà Nẵng,2025-10-25,3.9,4.0,38.0,35+,13.0,13.0
